userName,score,content
Pengguna Google,1,Aplikasi terbaru sangat jelek karena bila penjual tidak respon maka uang bisa terjebak bila melakukan pemesanan karena otomatis di.proses sistem bukan penjualnya.... sedangkan kalau dibatalkan harus menunggu penjual approve... penjualnya tidak respon bagaimana mau approve pembatalan... otomatis uang terjebak di toped.... yg untung siapa ya toped uang bisa mengendap dan dikelola... pembeli rugi karena uangnya belum balik dan gak bisa bertransaksi... itu kejadian di saya...
Pengguna Google,5,Mantaap
Pengguna Google,5,sangat memuaskan
Pengguna Google,2,"Sering update tapi makin kacau, masa produk yang saya jual ga bisa dicari bahkan tidak muncul di halaman pencarian ketika login dengan akun, sedangkan saat tidak login produknya malah muncul begitu juga produk serupa yang dijual seller lain. Tolong diperbaiki lagi jangan hanya update terus"
Pengguna Google,5,ok
Pengguna Google,1,Bangke..mau tarik dana aja ribet banget
Pengguna Google,5,mantap
Pengguna Google,5,mantap
Pengguna Google,5,Syuka
Pengguna Google,1,Nama ekpedisi tidak keliatan bakal dapet apa. Tulisanya cuma kurir rekomendasi beda sama sopi yg keliatan. Sekarang saya beralih ke sopi
Pengguna Google,5,sangat membantu
Pengguna Google,1,"Lalod, kalau sdh tidak lalod baru up, sdh terupdate aplikasi nya, sinyal kencang 30mbps, cm mmg aplikasi nya lalod, ud ngk lalod baru up bintang. . Sejelek"" nya CS Shopee masih lbh jelek CS nya Tokped, Sdh slow respon, ngk menyelesaikan masalah, lain di tny lain di jawab..., parah..!. Terus kasih voucher tipuan, pas mau di bayar vocuher nya ngk bisa di pakai, tanya cs, kembali lg ke kalimat sblmx, pelayanan cs nya kek Kong"" 😄"
Pengguna Google,5,Bagus
Pengguna Google,5,sangat puas
Pengguna Google,1,kenapa sekarang tidak bisa melihat kapan toko terakhir online dan online..??
Pengguna Google,5,"belanja ditokopedia serba mudah dan tanggap,seller sellernya juga ok semua,bisa cicilan pula,,trimakasih Tokopedia,sukses slalu,,,"
Pengguna Google,5,"cepat, mantap..semoga terus sukses"
Pengguna Google,2,Saya pake promo akun baru pas udah pesan di batalin sama tokopedia dan vocernya ngak kembali
Pengguna Google,5,Tokopedia selalu jadi pilihan terbaik
Pengguna Google,5,good
Pengguna Google,5,"Sumpah makasih banget Tokopedia, diskonnya tuhh mantep2 benerrr udah diskon 30rb + gratis ongkir jadi ke rumah paling paket harga 5rban aja😭😭💕makasihhnyaaa🥰"
Pengguna Google,1,"sebagai olshop yang tergolong uda lama, makin lama kualitasnya makin parah, terutama dalam urusan kurir yang dipilih. masa saya pesan di toko sebelah itu bisa nyampe tapi kurir JNE pilihan Tokopedia katanya tidak dapat mengirimkan karena banjr, la kok yg SPX bisa nyampe?padahl saya cek itu saat keduanya di kecamatan yang sama pada hari yang sama. cuma yg SPX bisa sampai tapi yg JNE nya Tokopedia g sampai karena alasan banjir. kan aneh. kurir pilihan kok kualitas ekspedisinya gak jelas."
Pengguna Google,1,"Saya kurang suka ,Belum bisa cod"
Pengguna Google,5,"SUMPAH NYESEL BARU DOWNLOAD, ADA DISKON SETIAP HARI WOII DAN DISKONNYA JUGA GA MAIN MAIN ANJOYY TOKPED EMANG THE BEST BANGET DEH🤩🤩🤩"
Pengguna Google,5,bagus
Pengguna Google,5,Oke
Pengguna Google,5,Baik
Pengguna Google,5,banyakin gratis ongkirnya dunk
Pengguna Google,5,nice goods
Pengguna Google,5,seruu
Pengguna Google,5,good job
Pengguna Google,4,bagus
Pengguna Google,5,Banyak diskonyaa untuk penggunaan baru BAGUSS bikin betahh😘
Pengguna Google,5,Semua bagus pilihan yang baik semoga sukses selalu baik bahagia sesuai
Pengguna Google,4,good
Pengguna Google,5,sngt bagus
Pengguna Google,4,aplikasi nya bguss
Pengguna Google,5,Puasss banget 🥰🥰🥰🥰 Tp sayangnya gk ada fitur lacak pesenan tp untuk keseluruhan buagusss
Pengguna Google,5,terbaik
Pengguna Google,1,"Kurir rekomendasi sangat buruk, resi tidak update seharian entah ke mana barangnya"
Pengguna Google,2,tokopedia kok jadi error sudah berapa kali belanja kok sering terjadi pembatalan otomatis... padahal dah nunggu belanjaan lama... jadi terbuang sia-sia waktu saya
Pengguna Google,5,biar bintang yang menjawab
Pengguna Google,5,banyak promonya bos ku
Pengguna Google,1,"Toko ga bertanggung jawab, saldo dana tiba2 hilang d sedot padahal ga beli apa2 anj mending ga udh download aplikasi ini klo ga mau sama kek gw"
Pengguna Google,5,good job
Pengguna Google,4,good
Pengguna Google,5,Sangat bermanfaat
Pengguna Google,5,masyaAllah
Pengguna Google,5,"The application is very easy to use, especially if you get vouchers from the application, and the price is affordable. Moreover, there are many other promotions here for you to try."
Pengguna Google,1,Fitur COD sangat sedikit
Pengguna Google,5,diskonnya mantap... lanjutkan
Pengguna Google,5,pilihan yg komplit proses belanja yg mudah banyak gratis ongkit
Pengguna Google,5,Tokopedia semoga sukses selalu untuk selamanya
Pengguna Google,5,Banyak promo dan diskon
Pengguna Google,4,Cakeppppppppp
Pengguna Google,2,Saya tidak suka sama sekali update terbaru dimana ketika melihat barang cuma foto nya harus di klik lagi buat liat detail nya saya lebih suka yang pertama langsung bisa cek nggak harus klik lagi. Cukup mengecewakan
Pengguna Google,4,Semoga Lebih Simpel Lagi
Pengguna Google,5,membantu juga
Pengguna Google,2,"Untuk kurir yang rada lambat seperti w**ana sebaiknya di eliminasi saja, membuat paket menjadi lama tibanya... TSWHN10458602 status dikirim dari tanggal 27 februari sampai saat ini belum juga sampai. Berpuluh puluh kali transaksi di toko hijau paling lama untuk kiriman reguler 3 hari"
Pengguna Google,5,gud
Pengguna Google,3,"Tokopedia tolong saring akun seller yang gk aktif, dicek lagi bikin aturan berapa lama offline atau disaring akun yg gk balas chat, biar meyakinkan kalo akunnya masih aktif dan kalo pengajuan pembatalan jangan lama lama batas waktunya."
Pengguna Google,5,Tokopedia sangat mudah bertransaksi dan saya selalu dapat diskon 70%
Pengguna Google,5,Top pokoknya ini apk
Pengguna Google,5,Bagus dan lancar
Pengguna Google,5,sangat mudah. nyesel kp g dari dulu pake Tokopedia.
Pengguna Google,1,Tidak belanja apa2 tiba² uangku hilang bayar tokopedia aneh
Pengguna Google,5,Mantul...josss
Pengguna Google,1,aplikasu jelek gak bisa download gambar kalah sama shopee
Pengguna Google,1,"Tidak dapat memilih jasa ekspedisi sebelum checkout. Selalu dapat ekpedisi lambat. Voucher diskon sedikit, padahal sudah langganan plus selama 6 bulan."
Pengguna Google,5,sangat cocok untuk belanja
Pengguna Google,5,Nice apps !!!
Pengguna Google,1,"Order barang yg dikirim cuma selembar kardus, sudah komplain & minta pengembalian dana tapi tidak ada respon dari tokped, malah dianggao sudah terima pesanan/barang. Mending pindah ke apk yg lain deeh!! No Recomend!!"
Pengguna Google,5,sukses selalu
Pengguna Google,5,bagus
Pengguna Google,5,Makasih akhir nya bisa bahasa Inggris
Pengguna Google,5,moga moga gak ribet dan ruwet
Pengguna Google,5,ok
Pengguna Google,5,Topp one 1
Pengguna Google,1,"Kok gangguan terus ya, jadi bosen ama tokped"
Pengguna Google,5,banyak diskon
Pengguna Google,5,Voucher diskon 88% nya gaada lagi min????
Pengguna Google,2,Kecewa toped berpihak pada toko yang sudah mengecewakan pembeli
Pengguna Google,1,Gila bener masa telat 1hari di gopay leter denda keterlambatan bayar sampe 50ribu
Pengguna Google,2,"Saya udh bberapa kali belanja di tokopedia ini ya, tp kenapa sudah 1 bulan ini aplikasinya error terus ga bisa dibuka. Sudah coba saya uninstal dan instal kembali tetap sama. Tolong dong mau komplain kemana ini"
Pengguna Google,1,"Hadeh gak jelas banget, gue udah beli barang, mau ngerefund tapi gak bisa tibetnya mintak ampun, penjualnya bisu gak pernah ngechat, tiba² pas dateng malah kena scam, ane chat ke penjual seperti biasa bisu, gk pernah bales chat, gue komplain ke cs malah dengan santainya jawab gini ""pihak tokped tidak bertanggung jawab atas kesalahan barang"" lo tau dongo atau gimana? Ngerefund aja susah mintak ampun kalo si penjual bisu gk pernah ngebales chat, di shoope keknya gak pernah gini rasanya"
Pengguna Google,5,mantap ada aja diskon nya
Pengguna Google,5,the best.....
Pengguna Google,5,bagus
Pengguna Google,5,"Sangat bagus amanah,jujur dn bertanggung jawab"
Pengguna Google,5,👍👍👍
Pengguna Google,5,Mantap
Pengguna Google,5,Bagus
Pengguna Google,1,"Sebenarnya toko nya bagus,barang""nya juga, cuma sayang Untuk pemakaian pay later bunganya terlalu besar, agak nyesel udah dipake"
Pengguna Google,5,Saya pemulah
Pengguna Google,4,"mudah,murah dan cepat,,"
Pengguna Google,5,Aplikasi yang bagus dan mudah untuk belanja
Pengguna Google,1,Pendaftaran susah Selalu eror
Pengguna Google,5,mantap
Pengguna Google,5,ga bisa baca ulasan produk yang mau dibeli. sedang mendownload dan gagal. Kalo ga error lagi saya kasih bintang 5
Pengguna Google,5,barang harga kualitas dan Lapaknya smua Jujur . keren.
Pengguna Google,1,"Aplikasi nya ga bagus, eror terus saya gabisa login, T***i"
Pengguna Google,5,oke
Pengguna Google,5,Asli bener bener dah... Kurir rekomendasi bikin Gedeg.... Ekspedisi a Pindak ekspedisi b. Pindah ke A... Pindah lagi ke ekspedisi C... Gitu aja terus lempar lemparan ekspedisi...
Pengguna Google,4,mantap
Pengguna Google,2,Pengiriman di percepat orang beli bukan di proses malah santay
Pengguna Google,1,Hati-hati belanja di toko ini dengan menggunakan gopaylater dendanya menyiksa cicilan 200 terlat bayar belum 1 hari denda 50.000 bila belum belum bayar lagi tambah 30.000 dst bisa-bisa denda lebih besar dari cicilannya
Pengguna Google,1,"CS Tokopedia sekarang buruk, saya pesan makanan dari tanggal 24 sampe sekarang belum sampai, padahal paket saya yang lain sudah sampai ngajuin komplain eh malah paketnya tiba-tiba di retur terus dibatalkan otomatis, itu murni kesalahan kurirnya yang males antar paket saya, saran aja balikin fitur nomor kurir seperti dulu jadi kalo kurirnya males biar saya ambil sendiri paketnya"
Pengguna Google,1,"Buruk, Kasih limit paylater gede tapi tdk bisa dipergunakan Padahal bayar selalu tepat waktu"
Pengguna Google,5,Baik
Pengguna Google,4,"Seller seller di tokped pada enggak bgt deh Kaya pada gak niat jualan, di chat pada gak respon, udah co barang berhari hari gak di proses proses.."
Pengguna Google,2,"Setelah update, akun dipaksa keluar dan ketika mau login malah kode error XL55. Bikin repot pengguna aja."
Pengguna Google,1,Aneh mau login saja susah terkena kendala error mulu
Pengguna Google,4,jos
Pengguna Google,5,Mantap.aplikasi tokopedia
Pengguna Google,3,Lumayan.
Pengguna Google,4,"Bagus transaksinya bisa pakai pembayaran aplikasi lain seperti Dana, tidak seperti yang sebelah."
Pengguna Google,4,Ok
Pengguna Google,4,ongkirnya terlalu mahal
Pengguna Google,5,udah 10 thn lebih sy bersama tokopedia
Pengguna Google,1,Akun saya dibajak.... sudah 3kali transaksi dan menggunakan akun dana saya juga...bagaiman ini kemanan tokped..jd tidak aman saya belanja disini
Pengguna Google,5,sangat baik
Pengguna Google,1,Untuk layanan apk nya sangat kurang dari segi pembatalan dan pengembalian dana yang rumit + pengeluaran akun
Pengguna Google,1,"Kok orderan saya dibatalin, harusnya gak usah di acc kalau akhirnya dibatalin, sudah pembayaran lewat alfa, kembalinya dana kurang lagi. Enakan ke olshop lain. Dulu ibu saya order oli juga barang ilang, kembalinya dana juga kurang dah gak bener. Pindah ke olshop lain aj!!"
Pengguna Google,4,sangat mudah dan murah
Pengguna Google,1,"cape cape war malah dibatalkan sistem, udah gitu masih dipotong biaya admin lagi. aplikasi sampah banget"
Pengguna Google,2,Kenapa fitur massage nya ga ada susah berkomunikasi sama pembeli...kenapa harus di rubah seh
Pengguna Google,5,lumayan barangnya lengkap
Pengguna Google,1,Pembeli tidak mengetahui kapan pelapak terakhir online.
Pengguna Google,5,oke mantap membantuh saat lagi butuh barang..yg ingin saya beli
Pengguna Google,1,"Berkali2 tokopedia sangat perduli dgn customernya.... Berikut solusi yg diberikan jika kita mengahadapi kendala product pembelian: ""Baik Kak silahkan kakak bisa diskusikan melalui fitur Chat dan nantinya jika sudaha ada solusi kendalanya kakak bisa konfirmasi pada Chat ini."" Solutif sekali kan solusi yg diberikan.Tinggal lepar jauh2 tanggung jwb & senyum. Kyknya kalo ada solusi udah puas deh g usah di chat jg pembeli jg sdh senang. Kalo kendala...silahkan dinikmati sendiri kak...EGP!!! Mantab!"
Pengguna Google,1,Tidak recommended
Pengguna Google,3,"Saranku, Niat Zakat untuk menu Zakat ditunjukkan dan terpampang lebih jelas agar mudah ternotice"
Pengguna Google,5,👍
Pengguna Google,5,"Good app! Perbanyak lagi dong promo promo gilanya, thanks tokped"
Pengguna Google,1,jelek!!!! mau masuk susah amat pdhl.jls² semuanya bener kok gak ada yg salah!
Pengguna Google,1,Tokopedia anj
Pengguna Google,3,Error mulu pas login
Pengguna Google,1,"Ini aplikasinya bru jugaaa download login akun baru eh tiba tiba gk bisa masuk udh brp cara di pke g bisa pdhl akun baru rugi bngt nyesel gw download,tolong di update lagi lahhh"
Pengguna Google,1,Cuma pindah aplikasi ke ponsel baru. Trus login ulang kenapa ngga bisa
Pengguna Google,1,Pantes kalah saing Ama pesaing sebelah banyak erornya mau login aja gak bisa udah 3 hari nyoba login gak bisa Mulu hadeh....
Pengguna Google,5,bagus aplikasinya
Pengguna Google,5,Bagus barang nya murah murah
Pengguna Google,2,"Tidak dapat belanja dengan cod, buat akun baru juga ga bisa."
Pengguna Google,3,"Ini tokped kenapa yaa?? Mau login aja gak bisa, error muluk"
Pengguna Google,5,terimakasih... respon cepat
Pengguna Google,1,"Apk ga pengen ada pembeli ya gini,akun sakit bikin yg baru sakit bikin lagi sakit,belum digunakan aja udah sakit gmn mau ada pemakai toped"
Pengguna Google,1,"Saran jgn pakek aplikasi ini, sangat nggak jelas, kl mo komplain diarahkan ke cs bot"
Pengguna Google,5,pelayan baik.. daftar mudah.. pokoknya terbaik
Pengguna Google,1,Rusakk!!!
Pengguna Google,4,Cbak duluuuuuuuuu
Pengguna Google,5,Sangat puas
Pengguna Google,5,sangat mempermudah & membantu untuk mendapatkan barang yang di inginkan..
Pengguna Google,1,"apk mau bikin pin eror,mau daftarpun eror apk cct"
Pengguna Google,2,"ini Tokopedia selalu Force Close setiap saya buka/pilih bagian Pesan/Notif dalam Aplikasi,tolong segera di perbaiki"
Pengguna Google,5,thx Tokopedia
Pengguna Google,4,ok
Pengguna Google,1,Aplikasi payah.ngadain promo gak taunya tiba2 dibatal sistem.mana uang dimasukin ke tokped refound mana susah ditarikk uangnya harus minimal saldo kalu harus di trnfer ke rek.gak usah ngadain promo kalu bikin orng susah jadinya👎.pantesan reting tokped sekarang jelek emang gak bagus gak kaya dulu.dulu akun lama akun baru promonnya banyak.
Pengguna Google,5,Jaminan keamanan Pembeli lebih meyakinkan
Pengguna Google,1,Saya pengguna baru. Beli barang pake promo gagal trus. Dengan alasan barang kosong.
Pengguna Google,1,"Saya chat minta bantuan buat mengubah alamat pengiriman tapi tanya nyh bales chat saya lama gk niat bantu costumer,coba tolong di percepat kalo costumer nanya atau chat tuh"
Pengguna Google,1,Payah... perpindahan paylater percuma punya saldo tp ga bisa di pake....
Pengguna Google,1,"bikin pw susah, token valid mulu udh ngasal tetep token valid"
Pengguna Google,2,Toko pedia kok bisa nampung komplotan penipu. Nama konsumen Pt Pertamina saya sudah kena tipu
Pengguna Google,1,Voucher sering ga bisa di pake error
Pengguna Google,2,Abis upgrade bingung mau cek kupon saya ada dmna ya. Padahal sebelumnya ada diberanda simpel. Skrg saya cari cari gak nemu
Pengguna Google,5,tengkyu
Pengguna Google,5,Kenapa kalo pilih inbox malah kluar aplikasi
Pengguna Google,5,bagus
Pengguna Google,1,Disaat barang engga kita terima no tlp coustemer servies tokopedia engga ada yg bs di hubunvin
Pengguna Google,1,"Jangan beli apa2 di toko pedia , kaget banget denda ketelatan 1 hari 50ribu , buset ga kira tagihan 45 RB jadi 95rb 🙃 ga lagi2 dah nyicil , perkara lupa itu juga hadeh"
Pengguna Google,5,bagus dan simpel
Pengguna Google,5,josss
Pengguna Google,5,murah dan bagus
Pengguna Google,1,"Fitur TokopediaCare sangat ga berguna, saya chat hari ini (minggu) disuruh menunggu 10 menit kurang lebih saya tunggu sampai 30 menit tidak ada balasan Untuk apa ada fitur ini kalau tidak membantu sama sekali? Masa iya customer service libur Semoga diperbaiki dah Kecewa dengan Tokopedia"
Pengguna Google,3,Baru mau daftar tapi pas masukin kode otp tertulis kadarluasa.masukin lagi sama jg.niat mau pindah belanja online di sini malah GK jadi akhirnya.karna sulit daftarnya
Pengguna Google,5,kerenn
Pengguna Google,5,good
Pengguna Google,5,Perbaiki cara pengiriman dengan profesional jgn lama penanganan komplain investigasi kurir nya
Pengguna Google,5,top lah
Pengguna Google,5,"mantap, banyak promo"
Pengguna Google,1,"Sebagai Seller (Penjual) saya rasa Hampir di semua elemen kacau, yg lagi proses kirim kacau, retur pengmbalian kacau, bug sistem dimana2, PIN payleter malah dibilang salah terus, diskon yg tampil A setelah mau di C.O jadi B gak bisa di pake. Sistem program COD yg muncul tiba tanpa konfirmasi ke seller. Kalian ini ngatur kami padahal kami yg bayar. Kalian itu cuma peduli cuan noh sistem nya perbaiki dulu, mau di bikin ada live nya aja masih keteteran bikin sistem nya."
Pengguna Google,2,"Diskon nya bohong bohongan. Saya sampai bingung sendiri perhitungannya. Last minute saat klik beli harga nya 76 rb. Saya bayar pakai saldo tokped. Begitu sudah terbayar, saya lihat di daftar pembelian, lahh kok harganya berubah 89 rb. Uang tidak seberapa, tapi sistem pembodohan seperti ini membuah start up lambat laun ditinggalkan."
Pengguna Google,5,ok
Pengguna Google,5,bagus mantap
Pengguna Google,3,"UI/UX yg baru jelek dan ribet, tolong buat opsi untuk balik ke UI yang lama di pengaturan. Chat pembeli masa harus dialihkan ke tokped seller, padahal udah bagus nyatu sama tokped reguler"
